sleep_hours,study_hours,screen_time_hours,physical_activity_minutes,diet_quality,caffeine_intake,social_interaction,mood_rating,loneliness_score,stress_label
7.742516114868723,1.7146537243083344,8.847640317269223,55.456190783386596,10,0,1,6,8,0
6.051434256999739,8.325936136277289,3.047522661876255,87.5787284281448,1,0,2,6,5,0
5.5247855586913,6.2333770322883515,3.0176941927455383,0.0,10,5,6,4,2,0
7.876112105561778,5.3725201020988465,11.584405810832182,38.59917767462598,7,1,1,6,1,0
10.157828138474436,3.461786772826316,10.29653972455572,53.416880575897466,10,1,3,6,1,0
2.320293006332177,4.5376661054391105,7.754398431142095,33.43912327102025,8,9,4,9,9,0
7.911887278969472,11.117782333112295,9.1826960345644,36.74947120592919,8,3,2,5,10,0
6.703443558047615,6.396060144199055,5.761958040376452,36.37049633294926,3,1,3,8,0,0
6.782622477126711,7.558672099833721,3.6024485997053874,7.730960260181526,2,1,6,8,8,0
6.06647495248353,6.320506066878615,3.3370920704670923,14.455788724538728,8,1,5,1,2,0
5.680255487133448,4.892533888921995,9.467903041316044,13.951773947715019,5,0,6,7,9,0
8.575598651509154,0.0,9.1087420343354,53.647878776202305,5,6,5,8,1,0
7.4682956991328,5.7579212719886765,4.595541511304127,0.0,3,2,10,8,6,0
7.935979664014677,4.927424781336988,7.042977642468177,46.867698622109046,6,6,4,5,7,0
6.421804747793675,4.564150827304705,0.8163037869376071,5.870955170248429,4,2,1,8,4,0
8.464425750104168,10.131162951870301,6.443717239246363,59.68252573462132,10,8,0,7,3,0
3.656039453443457,2.6684846444689283,3.9612150413205054,55.53470685615195,5,7,8,4,6,0
8.701741470234834,5.352526435029531,7.755684481837672,22.98862200297447,8,1,7,10,9,0
3.8636853403668066,7.075700405703068,3.8526724350065162,78.25799946312033,4,6,5,3,8,0
7.678135622413282,7.283123446864948,3.747170976165011,70.98257500495387,1,0,1,10,6,0
6.308680390213119,3.602649955892034,6.411976794855747,41.309243911942644,1,2,6,9,10,0
7.425921876546996,5.491914017916309,1.2477175252978352,29.12672743399471,8,3,10,6,0,0
8.666778749855517,3.010975425251223,5.1513331787403,39.25764400100255,4,8,4,3,0,0
5.782948005632919,8.749356248243192,3.4454279306725315,27.62641546884037,6,0,8,5,3,0
4.449876778395097,7.015104455288301,9.63479197513173,23.538568104479015,10,2,0,5,3,0
5.53272856200036,2.2846855883230566,6.5686976788142495,27.123246643555063,6,7,0,5,7,0
6.118057721054049,10.004064251941099,10.1980068833036,62.104168703808014,10,0,0,1,3,0
5.766230603490463,6.749091584967431,4.332732997844108,21.36702867654209,8,8,3,10,2,0
4.539328150137231,0.0,5.177421027783004,68.50525569421686,6,4,7,8,10,0
6.478932884580925,6.407015431998721,7.806782954268908,9.486561858167274,9,10,10,8,10,0
6.751290219939468,3.6601074409209393,9.413138662961796,68.99701437484381,9,0,3,5,0,0
4.9659556252915396,7.2089780998003885,6.8427857683923206,32.512568957389924,4,10,2,2,2,0
8.292036747451334,0.6586412954733598,3.282948455849559,48.07550677947724,1,0,4,9,6,0
8.23054934101288,6.498263710694866,7.971639622162824,46.79649307895893,8,1,0,2,7,0
6.603346168153607,2.087852057021717,6.5314358558659755,16.207213225793904,8,7,0,3,0,0
5.582322950820393,6.5225675015182425,7.765887558744074,38.22002554840956,1,10,6,2,9,1
7.352447677933307,6.457810606498635,3.998965746411282,62.17462863834047,8,8,8,2,6,0
7.0392420811728,8.232786355369736,7.274161310881673,50.99659521192626,7,3,10,1,6,0
4.77028261624393,5.419486766927131,5.448734657244884,17.35342833516563,9,8,2,5,1,0
4.784497627003458,8.022459297311158,3.5245530635858313,28.698960458625,5,1,8,3,10,0
5.74096553540936,10.099665119506707,4.7486566232807785,29.681957872851314,4,4,1,4,0,0
6.958228478506081,5.8286325072048175,6.682864619059374,57.00581320552714,8,8,1,8,3,0
4.783811138622709,6.877851711148215,5.647603209895984,44.24072647435597,4,3,3,1,4,0
7.499401234150209,4.688193672964123,6.422108128210018,30.197537857365827,5,6,5,9,6,0
7.87746567280216,5.71631164428696,6.626815410267001,46.66401903468481,7,9,3,3,0,0
6.544103433731265,6.3918790937161365,0.8971699088756759,39.85848231685912,7,8,2,2,8,0
6.138459884608328,2.076662605669175,7.810422745316451,41.72438527357504,1,10,7,6,1,0
8.29549503434788,4.148063011493118,7.918121274806889,63.81087015344256,7,4,4,8,10,0
7.749521299519616,6.306478987323196,5.986042358867751,25.494881178290065,8,5,3,4,4,0
4.386381596458422,4.659423835256094,7.737449811238511,20.270682412217724,1,1,3,6,5,0
6.647315717525181,6.598083862419127,7.715672432068501,0.0,4,1,8,4,8,0
6.175157206447682,7.120640462703278,5.086401386799212,22.415279943025702,1,7,4,10,1,0
7.5523505350099835,2.1897576115688455,9.000901066269478,67.22286458739129,10,4,5,4,5,0
7.947969055882625,4.897356891441193,6.424157981502023,20.564004232239636,9,2,5,10,5,0
3.639663025648492,6.651398906107908,10.422030448781626,62.949499270735835,9,6,2,3,1,0
10.205596363514111,8.944205222750387,4.091453804563388,20.23738647973777,7,2,3,2,1,0
2.1777943744817856,5.072939317210574,6.739064545280874,36.404306953674116,4,0,4,10,1,0
5.122432532439758,4.915283850998462,7.760704955952211,92.78078273248995,7,2,7,8,7,0
10.52368666615391,7.374337514230977,1.6648267964772883,18.664691329780215,6,3,10,7,4,0
7.1665191668030825,0.7479591743368355,6.559735063548284,49.18975106989462,10,1,6,9,2,0
9.301602536407636,4.296174702919174,7.883174354725076,52.13424516139854,5,2,4,2,6,0
5.5107873374056675,2.0203958138327014,7.35126160617193,44.88819467771917,8,7,5,6,9,0
5.327305459433469,6.846376831523498,6.903691789622046,16.70002906394761,5,1,5,8,9,0
7.207033856864314,6.921527373612479,8.27945878978528,41.75556501819055,3,5,1,10,9,0
3.7472898363799576,6.278781041475754,6.717584842524231,61.59777454050027,3,7,4,4,6,0
5.405067514805155,8.048432668258911,8.333132643803868,50.093221202107884,9,0,1,10,2,0
7.320655267127525,4.589697259041885,8.180793011722157,25.538033457670196,7,5,7,4,5,0
5.443444398937008,1.0185227954546292,11.169268950309583,60.61144214226567,6,2,1,1,2,0
7.631630375223099,6.244007597941125,5.002887174929769,37.224562034691886,5,0,5,1,8,0
5.1482892614438365,5.255331051525868,1.203896361005949,0.0,3,1,9,8,7,0
7.725539219236778,6.919344057315615,4.183246641822107,51.95469614654079,10,2,8,9,4,0
8.557474572835371,8.522115889355016,4.858094608410177,11.182343824318615,4,7,9,2,8,0
3.9347655432816677,3.958280594662635,5.005182226379699,13.842123948164634,4,10,10,3,6,0
6.025924236647432,4.901978104705844,2.1723598012487084,49.25193303271883,1,4,5,4,6,0
4.846966938117261,5.53332272366154,4.274300100406348,62.377106485634066,10,7,0,9,0,0
6.481897321389482,8.442077356269355,2.940599369816103,36.49398527227658,9,9,3,2,4,0
4.196671570851615,4.710108889521776,11.159628994319641,86.05755496899783,7,9,4,2,1,0
7.723361011423363,5.865769509842661,7.125093367970733,75.59936407717201,4,6,0,8,2,0
6.451484925104793,3.2932239531499015,10.307851608531852,56.0494731362739,9,6,10,2,10,0
5.545768170524433,1.9691023554459925,8.88651965241136,68.68697224581021,1,9,2,1,4,0
6.050868531489355,8.55264820898017,5.772429654773959,44.47027012111025,10,5,1,5,4,0
6.794690114192864,6.249732676581541,4.657188106995512,41.138026347668195,4,4,9,10,3,0
2.199744566805875,0.0,2.6599557339159183,112.99090710997251,8,1,6,9,5,0
5.086862325501419,7.966430176859236,6.252656722323573,14.09140633608953,7,1,1,7,6,0
3.856143980464518,3.9542890592717073,9.155256178164766,0.23892453120136992,10,5,5,1,5,0
6.049498599583154,3.7625181524861633,9.65589029960115,55.06571747236349,7,4,7,3,0,0
6.590462038900927,4.057409864994942,6.19144822843187,15.860802626197394,8,1,2,3,0,0
9.257173980565556,2.8457330818482447,0.0,71.82736643437119,2,9,7,10,5,0
6.036805538088931,5.399777116709684,2.002488976288731,59.703408081477846,5,9,8,8,0,0
3.691260051365298,0.0,5.271690491339674,0.0,9,0,5,1,1,0
8.251814539578055,7.166470489918776,6.602000674397516,30.3558509529688,2,7,10,3,3,0
5.518581450920498,5.6068947098835755,0.73230416434731,59.171343462716294,3,10,8,9,3,0
6.675099355806912,5.643082947214973,9.736286590261464,23.125764939758334,7,5,6,3,10,0
8.940908894372757,3.5234300266005727,3.2239299223713056,0.0,1,3,10,2,4,0
4.738226202909754,5.076278960475232,6.511642137267583,45.27008550540886,5,10,4,2,8,0
4.244357495991913,3.4687448711701556,9.46382233975298,6.613333591385491,1,7,10,2,4,0
6.9508025231390755,6.8209499725813565,6.203839532355885,5.689436041411938,3,9,9,5,3,0
7.203297767045926,6.92976977699467,5.4210263261228455,63.278244110655,7,1,0,1,6,0
5.214948176766843,5.997114588257175,9.586790132508092,41.51379754446784,7,5,2,1,8,0
3.4729571752990305,3.614500329359515,5.064157883756682,46.16712673262397,6,2,3,9,1,0
5.08999525417978,5.621586076244941,3.1619341159851038,0.0,2,5,5,5,1,0
9.10250720495668,4.231043747713528,1.5676082861528453,79.63913430215209,5,2,5,8,5,0
5.289309546990081,6.845048436274176,7.627137947211572,34.22569399424401,10,3,6,1,8,0
5.730684742587615,4.649926902491034,5.367480176559026,50.24993953339688,8,1,0,6,8,0
4.507681655879791,4.13129609875592,14.39159037111309,25.56310605286721,5,10,10,10,10,0
7.854910638201384,8.057801770703868,6.8622655402950485,111.80441135482258,1,2,10,6,0,0
4.37492284765016,3.8869290786366566,7.944282974615437,46.16246056712913,10,10,8,1,5,0
4.803906370384839,5.113948142382792,6.481954356987694,20.190687868304153,3,9,4,2,2,0
8.304967476808415,8.149563796584307,0.5190171483363883,0.0,1,1,2,2,6,0
3.213125210525642,0.0,3.1395541937309206,3.082826323353885,10,5,1,6,9,0
6.715678111766354,2.5518287746406045,7.332972354384261,0.0,4,9,6,8,5,0
7.196999024129602,5.224115430533512,4.594723055338819,23.076069674787245,7,8,6,5,9,0
8.844162968632034,6.681380054377592,10.810986459760057,18.50780353976122,10,0,3,9,10,0
5.224802863722298,3.9295164674397016,6.2777637618145965,68.44757305957394,1,10,3,1,0,0
4.954958115121365,6.843776159681338,6.652478950225197,22.40578101934513,10,1,1,3,10,0
5.984679712809488,7.109117058939342,7.2015775438050404,65.28731486335299,4,10,0,9,5,0
8.713137943919286,6.226349234809733,10.898430408210052,25.1854156924937,5,0,4,9,2,0
8.117222918888944,1.4332349356305634,9.180321985871961,37.94794705963302,6,7,7,3,8,0
5.071945086421074,3.2622426131314333,0.6445435169776887,27.183196916637243,6,3,9,8,6,0
6.094979950856677,2.923308899610707,8.679527130546344,74.39973247040933,10,0,4,1,2,0
4.400944286197129,1.2026569044870357,7.159343171658444,60.20749460088441,3,9,7,9,6,0
3.5342161782335255,0.0,5.23178055908947,29.28547318488567,4,8,2,9,7,0
10.315174162937911,12.319669855123374,4.290909194349341,71.06382118016657,7,1,10,9,4,0
5.185036749935712,5.679189724182684,11.379585241186845,86.97410055995158,4,0,0,6,6,0
7.078592661809462,4.29167368157016,4.338128767164742,0.0,6,8,4,4,8,0
6.868966863872234,6.6195715081029025,4.726011164239978,34.348709849504274,8,6,2,10,3,0
8.56495954327918,3.8636608754262904,3.4562013436403407,87.74229993907394,7,3,9,2,10,0
7.536036455895291,6.929623223508989,6.326090217261268,42.59194510198694,3,3,7,10,2,0
9.568462875589255,4.449115761327727,6.513529618964802,58.236454927024525,6,3,5,3,0,0
4.2805426578152534,6.482613446080585,6.208637004471714,52.181103599516995,5,2,9,10,10,0
4.547776223022679,5.461592834259328,3.0850564453929734,0.0,9,8,4,7,7,0
3.538580855651008,2.1267443257016314,4.63047406725909,52.606651956840814,9,2,8,6,8,0
4.508412815175421,5.8833681830055,2.033790250508434,89.59749967887225,9,3,5,5,5,0
4.963728075559254,6.355181859465322,5.007129704176533,52.76564097415985,6,9,3,3,10,0
2.662583032713126,5.901365165796269,5.151386690667019,35.144056239077656,9,2,3,9,2,0
3.076789069850383,9.121196521256797,2.729506421868132,70.65317350502923,3,8,3,5,2,0
6.684575276729256,8.786589481664151,7.051008728615499,0.0,2,5,1,10,7,0
5.747500274160059,6.705261377021783,3.9271840642128377,56.87774744575387,1,4,3,10,1,0
7.973472448686202,5.116186909120976,8.225647849924606,86.5838741151705,3,9,10,2,6,0
3.2483971084448853,5.694984191130054,4.074139009784845,0.0,4,5,7,8,7,0
6.439984216208913,4.612225806108746,5.1851348985790064,98.35281811691931,5,9,2,3,3,0
4.25738001072824,1.7814355067247343,8.916554585628578,28.904038650948564,5,5,5,7,2,0
6.831540849477009,5.676729330203548,8.43949743607106,34.559958385542195,6,9,4,7,5,0
2.1885153852519696,4.443514775722814,10.897136526876785,0.0,2,6,9,1,4,1
9.222140753545357,7.4513810245905585,6.8801518161837345,40.391999611238575,2,9,9,6,8,0
5.762398935946923,4.336757786445437,8.981467348510545,75.64980502432003,10,1,7,10,1,0
9.95306285494682,8.142897361907242,3.9436447432022224,53.71052280899548,6,7,7,4,0,0
7.336668285336291,0.944123277871876,7.211740092078353,99.157492608488,1,5,4,5,9,0
8.454750281044246,3.428643217714677,1.4304730003104655,65.81586723860138,9,7,0,7,2,0
8.318976866138502,7.308508446936608,6.931416303770943,26.360818484366824,9,3,9,2,4,0
7.065680504749968,5.392142382529112,6.665729106851894,35.17647720106004,6,7,9,7,7,0
6.5282009636993665,7.028428006769334,3.50425386886446,16.35186542831976,4,0,6,1,9,0
5.2904883543989865,8.077609166310147,10.43175416837841,101.13007265098939,8,2,7,4,9,0
7.848857258082303,7.573080131588736,10.163508055074939,84.14437528207498,8,5,7,8,3,0
3.9311497770372505,6.401838377270909,10.991691324972914,60.90183701553527,1,3,8,3,6,0
4.350064119536606,5.4369812924283565,10.696400668123625,0.0,8,1,2,4,1,0
6.790148167188676,3.617286437955049,11.634663003145118,43.56567465191538,1,0,4,2,2,0
5.758520413464351,3.576401343017512,6.883986755360876,46.31168647859957,3,0,10,5,4,0
5.3682975006999145,4.761766864480952,5.8774648893865375,25.01023244403476,6,9,8,1,2,0
5.805085709983476,7.420271075503871,8.979068766565849,13.102632894437086,9,8,5,1,1,0
7.378907242486195,8.416754801043357,6.746872022435725,113.09071399291477,7,2,5,3,9,0
4.597647434241746,7.029927291413058,8.763443333777635,83.96650682657497,7,7,8,3,9,0
8.269505096765464,7.837987904337685,10.725576234907548,47.60903037635714,5,3,2,8,2,0
5.53067243714662,6.84035491727616,7.386071381054068,1.9608320458950175,3,8,8,2,4,0
6.754992301091155,5.514171233711844,3.3884300306984834,75.24569964822003,10,5,4,5,4,0
8.260711966178791,10.21225881606033,2.984527792756178,70.57761488510735,5,4,0,8,7,0
5.652711327727449,2.7681987425425167,4.813354600333951,63.1271841003917,1,8,0,8,6,0
7.84808944241069,8.359614918037849,2.4284776704160347,84.84017386538525,10,8,1,6,6,0
6.939020654292238,5.50223988772364,3.478652562820392,15.183913297512198,5,8,0,6,7,0
5.2573939038467055,5.295770458877545,8.034541584723474,86.80699191015168,5,0,0,1,3,0
7.368199623779125,3.995081870877935,6.074143985083163,56.32492577112262,6,3,1,4,7,0
7.766248033181219,4.366981279575734,6.615218561445541,26.20853635578671,1,8,2,6,4,0
7.45911803605771,7.14988124294863,5.299510861473094,39.19284366154014,3,4,7,6,9,0
10.446596205212888,7.265091421053062,3.8162098957606796,32.96271305218421,10,3,1,6,9,0
9.010457968743331,0.3792719926329271,6.319633827757841,35.98640228787404,3,4,7,6,9,0
6.9838003038261105,4.542379941632436,2.727844951745828,27.755800151804152,9,0,0,10,10,0
4.967088317877877,3.371734574432553,6.480434834164995,0.0,6,4,7,8,9,0
4.710013523705927,1.585851037736195,3.9935436322011304,59.09152139124784,7,6,10,7,10,0
5.812352430034212,7.006978092909791,4.643828581572438,68.82326699711989,1,0,8,1,5,0
4.12066030979709,3.768698763938418,5.031002443880515,43.01886594886137,10,7,4,5,10,0
4.853578256004952,4.8820463231780895,3.608427865922166,61.801109253878415,7,1,10,8,9,0
5.501139711730255,4.932220327794342,6.725372129839621,14.747815537499719,4,5,8,5,2,0
5.166682986717902,7.019969009086246,11.063172532895383,82.73815664986694,10,9,3,5,2,0
7.129882379097978,9.155525636421945,2.462696791404185,68.4378427824602,8,3,2,10,4,0
5.897730021118708,3.6860669843827525,6.0350234679806665,3.3051202218679876,2,2,7,9,2,0
5.367759568501261,7.229970132793649,6.846743655997335,22.379917271278096,3,8,1,1,2,0
8.769838869440434,9.094124756694764,11.632438996997557,63.24904125750719,9,10,9,6,0,0
8.466396188789957,4.325001478875038,13.354588470533171,2.4775369400991423,8,7,0,7,4,0
4.328451511890181,5.147773621905441,6.836010615188741,56.223628230905625,4,10,5,5,4,0
6.19147860656699,7.079829537644161,8.098243723806588,0.0,8,9,4,9,9,0
4.5346400119651395,4.962444542810843,8.378885944111476,54.158191666033524,5,2,2,3,2,0
2.722370693022936,2.3866830471738614,8.248988793310048,41.242478479792,2,5,9,2,0,0
6.6025324256850855,6.636848456725555,2.8890417201420844,10.480034923337833,1,8,0,6,10,0
5.576056391137466,5.769412852860242,3.4695495783914696,42.25405918391708,9,0,1,3,3,0
8.729838909227986,2.5283156082517517,8.293155873122783,53.196458745951965,7,0,2,4,4,0
6.037367998186224,4.988994668776908,8.084854320568276,12.423369915445239,3,7,9,2,8,0
7.110375655402205,3.419622003765772,12.419484237370522,51.60172170055554,8,9,1,6,4,0
6.481076167943076,1.6668414422616884,5.78881493409136,41.06436037686434,5,4,8,9,7,0
5.667503490400114,2.0736278460160134,6.796317260661198,53.5191751930667,3,2,0,2,4,0
6.1708712491125475,1.9628691747351326,7.180874030839419,37.141666840272194,5,3,2,4,3,0
5.829217036220918,4.8197224137787575,7.495317280471427,0.0,9,10,9,7,4,0
5.735107160256103,7.393320884582447,7.0428832900930995,16.834654618287896,10,7,2,4,8,0
6.55272801334417,6.378005186309135,5.740982197642967,47.67785233805793,9,2,6,5,6,0
6.734248256852134,7.733779070663485,6.974325815777728,0.0,1,0,9,4,0,0
5.843997706856304,1.781381610567471,6.171880218359601,39.48728354163811,5,9,7,6,8,0
3.909832174148572,2.8560297279638727,7.091020141477793,33.05379212858922,10,2,9,6,6,0
6.375398625945401,3.392638487644706,5.682168960557345,35.39608816142822,5,9,3,10,5,0
5.614519101509636,8.046923842878494,5.69128667106262,0.0,5,8,5,6,4,0
6.0886206735775055,6.572104812382982,5.782646768261055,30.5612397326799,9,5,7,10,8,0
9.610149934310641,1.2389014878135836,9.236218511080432,44.56238762360453,4,10,6,7,5,0
5.811007100226761,1.9398225074200814,0.0,51.86281078240653,1,4,9,9,0,0
5.368755538949818,0.7126549033391818,1.583136786636226,51.59309353123867,9,8,1,7,8,0
7.6327968681336245,8.107383955678497,7.09573115423259,24.40497292431122,3,4,3,8,1,0
7.994885661733821,7.265039568136668,10.093979884604487,17.209165228818748,4,2,2,1,8,0
7.022527443919694,3.7708012225426977,1.169369210018334,81.90782110739215,6,3,7,3,3,0
6.707202630162338,3.4763296031012807,11.937888829797416,1.8194750139789164,7,10,7,5,3,0
8.278269954686898,3.8301024775727335,9.473920442319873,0.0,7,0,10,1,10,0
6.304931255465309,5.373662131203178,7.139215124037676,41.23494317643846,5,7,10,5,7,0
5.802186521962625,7.440596896483772,3.5862079077973443,43.368179081631446,4,2,2,7,7,0
8.645815339751245,3.980529168763214,1.4891567272264492,19.91671423262197,8,4,3,2,6,0
3.260748474686392,6.502153002717327,1.8353459316141922,39.703139207783764,7,6,9,8,4,0
5.078215665148619,5.540966498327271,4.428036946205648,0.0,7,1,6,8,7,0
6.193459319206808,8.132318619553889,6.849661646353891,43.20044142744625,7,9,2,7,10,0
5.439485383721362,3.186913251211384,7.685078125799276,25.785826918888777,5,1,6,9,4,0
3.6720352627538477,6.270291216701387,6.888063492488393,32.8666799339057,10,7,7,3,2,0
5.379946970677661,5.944575446013579,8.030320526909804,54.97454800485709,7,0,1,6,4,0
7.688714925749693,2.131426319208307,6.243723025952178,41.907636745380266,5,8,9,5,4,0
3.3318300871366917,1.1575971585434912,2.961202157505393,28.45863519733077,5,2,3,2,4,0
0.0,5.455069189193272,7.454973434366447,70.29707351852515,8,4,4,6,2,0
6.353963417537105,3.8710740220486564,7.347273719968963,79.88121985461126,1,6,6,9,2,0
5.944844489187983,6.2161832929821434,9.016517588693452,0.0,5,3,2,1,10,1
4.481871911769437,6.005311056024112,6.249683798286255,69.4238931702514,1,8,9,1,8,0
3.1366279272667725,8.237390957437947,8.20155051589808,54.678503881191396,6,10,2,3,0,0
5.286361584226838,4.930325722534869,4.238473736769286,38.98943020460461,7,0,10,9,10,0
5.024811800771268,3.564474577896276,8.537838136914836,19.32899134649671,8,0,1,5,5,0
8.191282983906376,8.764828950739728,7.294293109726143,19.210853108395444,7,9,7,8,3,0
5.115173957094244,8.837619578645619,3.0274308262686733,18.22385787602206,5,5,2,5,0,0
5.6020362967918995,4.668203883618403,4.907097711534715,56.30298014129633,7,4,1,9,7,0
5.9207741967626415,3.204928333487602,9.271693548170802,78.7309863157605,7,1,10,6,8,0
6.54367825506966,6.986161494894061,7.949113632188022,32.630931713024644,5,6,8,1,4,0
6.384885446580273,7.0755627867199955,10.009924589188053,39.609503267630224,7,4,2,7,6,0
6.8122691561306175,0.295417422423772,7.6374638879761605,10.031344646909133,9,9,5,6,3,0
6.254974074642502,5.217356521736567,11.557129455668417,6.428809428409579,8,1,6,3,1,0
7.445833157493154,0.21487480291852012,5.155182673892845,52.2753080561155,1,3,9,2,5,0
7.7356593381988805,3.3311870946046156,6.275241446716383,30.728859569610425,3,2,0,1,2,0
6.686877911927234,2.460430386782249,5.351295548962323,53.90625637846768,4,7,2,8,5,0
4.7303821517677855,5.473682461183988,9.417710410814745,35.18972885244069,9,7,6,7,10,0
6.394209411974429,0.0,7.9373793707945,54.53006268807342,5,0,7,9,2,0
5.1331026200207654,6.292054333666894,3.3997875753258016,58.9270152914999,4,2,3,8,4,0
9.9297851971351,5.222143627468702,6.362014606265047,107.56228612562175,10,5,5,5,3,0
3.4305265650145684,4.234465800142218,10.486242729803458,32.127391275722985,7,2,5,10,2,0
8.61757687826806,7.2369319056272525,12.084623313207842,30.65452809600547,7,6,6,9,2,0
7.9952024553201575,9.687594812915677,5.931797760190812,41.032136207595904,1,0,6,4,9,0
5.924557549245878,0.4580169722520573,10.167838578993322,12.229648143205605,9,1,6,10,7,0
8.711361180870092,7.7905816598057065,4.8995978044576685,26.973586007994413,1,4,7,6,1,0
9.249010000895364,8.688886936391448,1.2682717294662602,72.5286326577415,6,1,10,3,8,0
6.735162165889772,3.1575487026359417,6.60925352670556,40.53136254405166,4,3,3,1,3,0
10.534972888489555,4.955344286225313,4.585575722088932,37.24180019967466,1,10,4,7,3,0
7.943697643733951,2.801111244060666,5.832973276723081,36.26604602000725,6,8,8,6,0,0
2.9552657429944538,5.61855181786492,1.1417296999426005,75.70799509202281,2,10,8,10,8,0
4.1369826032525925,6.034791928487026,8.363869480544984,26.001376592710642,6,7,8,7,10,0
7.109515583788503,0.11020347136927722,5.021130816919914,80.47753175819851,6,10,2,2,7,0
5.951699317882511,4.913547528994794,10.788697509820283,100.15476766652229,7,2,5,3,9,0
7.3119270611628915,6.592285634068855,1.847885929528088,0.0,10,0,3,7,8,0
5.829866608675385,0.9321601438811467,10.79664429738893,37.38897241173829,1,8,2,5,9,1
5.027795377817848,3.876386760075022,6.15975053250102,118.18888248090437,5,9,2,6,6,0
7.552433423927163,5.668671077245152,7.0528795559192465,35.72286643041365,6,10,10,8,6,0
7.501156171486441,6.379686762953636,3.1617056203408964,19.239101832733926,1,2,6,5,5,0
7.073640698619067,10.289074359097041,10.513335517783936,0.0,10,0,3,10,10,0
6.076612117081063,4.992850342466181,6.380257661060139,79.33282776919694,8,1,3,7,6,0
8.679218907233485,6.976024073671057,6.339159332416522,67.41878352486147,2,8,7,1,0,0
6.911882034073871,5.300642302325708,3.1864461891132847,45.323496333266945,10,5,5,9,5,0
6.774903302836657,4.797234156799794,9.861333286537564,13.596017962675806,4,8,4,3,3,0
12.0,8.76345161738892,1.0759444442900552,37.258240912504725,10,8,8,5,3,0
1.850517376766586,0.718801635642671,6.281831349295099,3.671615821199026,9,0,2,9,3,0
3.8011737912382046,4.420112943923452,9.637416092670431,64.18850497320112,9,9,1,7,6,0
1.8319459251769814,3.7656677454512604,2.085531853527267,0.0,6,6,7,4,10,0
6.5402644260608,2.9820420101419494,2.9108275666136043,23.213997044697795,1,10,1,8,8,0
2.5793204946605357,6.180218733921019,9.30334826553878,0.0,2,10,2,7,6,1
6.006551931085687,5.866909407483012,6.329102274536603,43.42658062126366,6,6,2,2,0,0
9.198960504882805,7.95704271996073,7.794361788219776,36.75010065430349,5,5,6,4,6,0
8.421299635248694,8.424769327060702,5.051392201681892,79.17404872526075,7,7,7,1,4,0
5.379800816841476,1.6901860911244486,5.995405973772772,83.75367263571637,2,3,5,1,4,0
5.188810745854667,5.75141754180277,3.1865121091517112,42.52106487141402,2,6,7,9,2,0
6.326265237627953,4.915074189639551,5.467336572678057,22.917918875017634,6,8,5,9,8,0
8.176057846396406,6.637886229417527,3.4454341500666037,55.82921854453001,2,0,6,5,1,0
6.773848186066678,5.073747699014184,9.327010395669502,42.39386652787768,5,2,4,8,7,0
7.7764806727468425,4.614826512969498,5.802753917863274,68.2354600820176,2,2,7,5,9,0
8.556933729056496,4.927766588127002,3.2931845343464152,14.009260697045136,10,3,5,9,5,0
4.8465770990531905,8.595144997440599,5.843395435371127,29.680686705128217,10,7,9,10,4,0
7.70075165568819,6.573234706868209,9.795361637073398,0.0,10,1,7,4,3,0
7.994213007560493,5.584938499589661,0.0,12.004948735266048,2,3,10,9,3,0
5.823182165903891,10.513066806425389,10.504393235127747,0.0,7,8,0,2,9,1
8.915273277836391,3.9503303118763804,11.737416685558026,0.0,7,4,1,3,0,0
6.494788915128662,6.963270376387543,8.315158122032315,50.00446230419945,7,7,3,10,6,0
7.245795287074821,4.840266136712119,4.1514220540169715,14.79990604747772,5,6,9,7,3,0
6.533585842437599,3.023736598031642,5.5195705609053265,58.79752650148649,1,8,4,3,5,0
7.516464164981437,0.0,4.835975775669079,25.621665730486598,9,1,7,5,3,0
5.357212924346839,5.386713151904267,7.383733325055292,49.298392908972055,2,1,1,2,7,0
4.469156254632539,5.457299115378471,2.788302275128024,0.0,9,3,6,1,6,0
6.118151636924912,4.366925164293841,5.714859574896043,81.46666403446908,7,1,0,9,3,0
5.2412386927384835,4.3537974659300085,6.143166649300909,37.84866856268496,6,0,1,9,8,0
5.442739177867368,1.9581532433154027,9.241855183056838,76.7890729704288,7,6,9,6,9,0
7.014054966008274,4.420475345464041,5.506331611563136,37.17156023196526,9,9,9,2,4,0
8.129197352467791,3.6675003265343893,2.5174587573979963,46.600207545322085,7,7,9,9,1,0
7.109948300085649,7.175026788918045,6.137927145023772,17.073409508174272,10,6,6,3,1,0
4.236758793474683,2.7251843940267277,9.357470125560415,70.59834193603477,6,10,9,5,2,0
6.535973671533722,3.9060168630289143,5.704668231657649,97.04767872759271,1,10,10,4,9,0
8.3657705095194,7.424401186777805,5.736801082489889,66.89240386103741,2,5,1,1,1,0
7.044499873192665,3.199643801099139,8.973002912620778,0.0,7,2,9,2,4,0
6.460347527835043,2.906206232647419,3.846075905432849,10.54727959002781,6,6,5,8,7,0
5.944785262535511,2.2218437689265396,6.757916533328305,23.875939716750146,3,9,2,6,9,0
8.26675597149697,4.4404901029966055,9.588846181136415,0.0,3,8,1,4,3,0
5.530469701556709,3.8414729611316525,7.0293721071484505,33.43616520827328,1,3,1,2,4,0
5.580952233017042,4.426153324695047,5.180887816735541,72.570569290207,10,0,7,6,10,0
7.395852157751208,6.61965915340766,8.86964243144606,0.0,6,8,9,10,10,0
